city,city_ascii,lat,lng
Ishizaki,Ishizaki,38.4176,141.3027
Çarşamba,Carsamba,41.1992,36.7275
Kuwana,Kuwana,35.0667,136.6833
Orange,Orange,33.8038,-117.8218
Warren,Warren,42.4934,-83.027
Gemena,Gemena,3.25,19.7667
Sancti Spíritus,Sancti Spiritus,21.9339,-79.4439
Whitby,Whitby,43.8833,-78.9417
Cambridge,Cambridge,43.3972,-80.3114
Kolār,Kolar,13.1333,78.1333
Grand Junction,Grand Junction,39.0877,-108.5673
Médéa,Medea,36.2675,2.75
Teluknaga,Teluknaga,-6.0989,106.6381
Tarragona,Tarragona,41.1175,1.2528
Koga,Koga,36.1782,139.7554
Dipolog,Dipolog,8.5872,123.3408
Dabou,Dabou,5.3167,-4.3833
Tsuchiura,Tsuchiura,36.0667,140.2
Tyler,Tyler,32.3184,-95.3062
Jacmel,Jacmel,18.2353,-72.5367
Chicacole,Chicacole,18.3,83.9
Montero,Montero,-17.3422,-63.2558
Koutiala,Koutiala,12.3833,-5.4667
Shūnan,Shunan,34.055,131.8061
Candelaria,Candelaria,13.9311,121.4233
Silivri,Silivri,41.0736,28.2478
Mthatha,Mthatha,-31.58,28.79
Gaziemir,Gaziemir,38.3214,27.1275
Brusque,Brusque,-27.0949,-48.9148
Tours,Tours,47.3936,0.6892
Iğdır,Igdir,39.9208,44.0444
Kovrov,Kovrov,56.3683,41.3108
Gunungsitoli,Gunungsitoli,1.2833,97.6167
Negage,Negage,-7.7667,15.2667
Pasadena,Pasadena,34.1597,-118.139
Teófilo Otoni,Teofilo Otoni,-17.8578,-41.505
La Trinidad,La Trinidad,16.46,120.59
Bānkura,Bankura,23.25,87.07
Mandya,Mandya,12.52,76.9
Palhoça,Palhoca,-27.6444,-48.6678
Norrköping,Norrkoping,58.6,16.2
Jolo,Jolo,6,121
Kusatsu,Kusatsu,35.0167,135.9667
Cunduacán,Cunduacan,18.0667,-93.1667
Dehri,Dehri,24.91,84.18
Hampton,Hampton,37.0551,-76.363
Sinfra,Sinfra,6.85,-5.9167
Myebon,Myebon,20.05,93.3667
Atibaia,Atibaia,-23.1172,-46.5506
Quillacollo,Quillacollo,-17.4,-66.2833
Medina Estates,Medina Estates,5.6833,-0.1667
Stockport,Stockport,53.4083,-2.1494
Kanata,Kanata,45.3333,-75.9
Rangkasbitung,Rangkasbitung,-6.3667,106.25
Porto Amboim,Porto Amboim,-10.7183,13.75
Minō,Mino,34.8269,135.4706
Durgauti,Durgauti,25.2114,83.5308
Curicó,Curico,-34.9833,-71.2333
Vila Franca de Xira,Vila Franca de Xira,38.95,-8.9833
Igboho,Igboho,8.8333,3.75
Gingoog,Gingoog,8.82,125.1
Phủ Lý,Phu Ly,20.5411,105.9139
Marīvān,Marivan,35.5217,46.1806
Huehuetenango,Huehuetenango,15.3147,-91.4761
Barrechid,Barrechid,33.2667,-7.5833
San Justo,San Justo,-34.6833,-58.55
Shizuishan,Shizuishan,39.2333,106.769
Mainpuri,Mainpuri,27.23,79.02
Nasugbu,Nasugbu,14.07,120.63
Bloomington,Bloomington,40.4757,-88.9703
Quimbele,Quimbele,-6.5167,16.2167
Varginha,Varginha,-21.5517,-45.43
Port-Gentil,Port-Gentil,-0.7167,8.7833
Carcar,Carcar,10.12,123.63
Qabr as Sitt,Qabr as Sitt,33.4472,36.3361
Chech’ŏn,Chech'on,37.1333,128.2167
Campo Largo,Campo Largo,-25.4589,-49.5278
San José del Cabo,San Jose del Cabo,23.0614,-109.7081
Cachoeirinha,Cachoeirinha,-29.9508,-51.0939
Termiz,Termiz,37.2167,67.2833
Zinacantepec,Zinacantepec,19.2833,-99.7333
Batang,Batang,-6.9081,109.7304
Bacău,Bacau,46.5833,26.9167
Norzagaray,Norzagaray,14.92,121.05
Yaizu,Yaizu,34.8669,138.3247
Talaivāsal,Talaivasal,11.5867,78.7583
Kisarazu,Kisarazu,35.376,139.9168
Ağcabədi,Agcabadi,40.0528,47.4614
Birgañj,Birganj,27,84.8667
Dīsa,Disa,24.2501,72.1822
Tobruk,Tobruk,32.0761,23.9614
Elizabeth,Elizabeth,40.6658,-74.1913
Ebina,Ebina,35.4464,139.3908
Floridablanca,Floridablanca,14.974,120.528
Gitega,Gitega,-3.4283,29.925
Rionegro,Rionegro,6.1535,-75.3743
Stamford,Stamford,41.1039,-73.5585
Nkongsamba,Nkongsamba,4.95,9.9333
Yuma,Yuma,32.5995,-114.5491
Raigarh,Raigarh,21.8974,83.395
Yalova,Yalova,40.6556,29.275
Maia,Maia,41.2333,-8.6167
Ituzaingó,Ituzaingo,-34.6667,-58.6667
Tây Ninh,Tay Ninh,11.3678,106.1189
Kigoma,Kigoma,-4.8833,29.6333
Kent,Kent,47.3887,-122.2128
Miramar,Miramar,25.9773,-80.3351
Andīmeshk,Andimeshk,32.4714,48.3489
Tizi Ouzou,Tizi Ouzou,36.7167,4.05
Agboville,Agboville,5.9333,-4.2167
Siwān,Siwan,26.22,84.36
Maldonado,Maldonado,-34.9,-54.95
Ipetumodu,Ipetumodu,7.507,4.4447
Shahreẕā,Shahreza,32.0122,51.8594
Zābol,Zabol,31.0339,61.4878
Inazawa,Inazawa,35.2647,136.7969
Caraguatatuba,Caraguatatuba,-23.62,-45.4128
Pyay,Pyay,18.82,95.2156
Silopi,Silopi,37.2486,42.4703
Djakotomé,Djakotome,6.9,1.7167
El Oued,El Oued,33.3611,6.8606
Mörön,Moron,49.6356,100.1556
Bern,Bern,46.9481,7.4475
Coeur d'Alene,Coeur d'Alene,47.704,-116.7936
Ashqelon,Ashqelon,31.6667,34.5667
Minoo,Minoo,34.8333,135.4667
Mabacun,Mabacun,24.6807,113.5936
Laghouat,Laghouat,33.8028,2.875
Salto,Salto,-23.2008,-47.2869
Sibiu,Sibiu,45.7928,24.1519
Brighton,Brighton,50.8208,-0.1375
Zafarwal,Zafarwal,32.35,74.9
Londuimbali,Londuimbali,-12.2419,15.3133
Cametá,Cameta,-2.2439,-49.4958
Vitória de Santo Antão,Vitoria de Santo Antao,-8.1264,-35.3075
Dumaguete City,Dumaguete City,9.3103,123.3081
Navoiy,Navoiy,40.0844,65.3792
Marianao,Marianao,23.0833,-82.4333
Sale,Sale,53.424,-2.322
Luuq,Luuq,3.6981,42.5972
Ba Đồn,Ba Don,17.7547,106.4231
Gubeng,Gubeng,-7.2729,112.7493
Daraga,Daraga,13.1619,123.6939
Veszprém,Veszprem,47.093,17.9138
Lakewood,Lakewood,40.0763,-74.2031
Famalicão,Famalicao,41.4,-8.5167
Debre Mark’os,Debre Mark'os,10.3333,37.7167
Tiraspol,Tiraspol,46.8403,29.6433
Coral Springs,Coral Springs,26.2702,-80.2591
Ruda Śląska,Ruda Slaska,50.2628,18.8536
Rybnik,Rybnik,50.0833,18.55
Idfū,Idfu,24.9778,32.8733
Tokha,Tokha,27.7592,85.3283
Sterling Heights,Sterling Heights,42.5809,-83.0305
Kalol,Kalol,23.246,72.496
San Andres,San Andres,14.5739,121.0039
Marituba,Marituba,-10.2833,-36.4
Amiens,Amiens,49.892,2.299
Yunxian Chengguanzhen,Yunxian Chengguanzhen,32.8082,110.8136
Ferfer,Ferfer,5.0833,45.0833
Renca,Renca,-33.4,-70.7167
Ségou,Segou,13.45,-6.2667
Jaú,Jau,-22.2958,-48.5578
Tando Allahyar,Tando Allahyar,25.4617,68.7167
Thandwe,Thandwe,18.4667,94.3667
Hagonoy,Hagonoy,14.83,120.73
Hassan,Hassan,13.012,76.068
Batu Gajah,Batu Gajah,4.4667,101.05
Matagalpa,Matagalpa,12.9167,-85.9167
Lalitpur,Lalitpur,24.69,78.41
Conchalí,Conchali,-33.3833,-70.675
Santa Cruz do Sul,Santa Cruz do Sul,-29.7178,-52.4258
Long Bình,Long Binh,10.9458,106.8775
Pitalito,Pitalito,1.8989,-76.0419
Bibémi,Bibemi,9.3167,13.8833
Naga,Naga,10.22,123.75
Porto-Novo,Porto-Novo,6.4972,2.605
Uppsala,Uppsala,59.8601,17.64
Yuba City,Yuba City,39.1357,-121.6383
Khorramshahr,Khorramshahr,30.4394,48.1817
Tarime,Tarime,-1.35,34.3833
Crato,Crato,-7.2339,-39.4089
Male,Male,4.1753,73.5089
Parla,Parla,40.2372,-3.7742
Milton,Milton,43.5083,-79.8833
M’Sila,M'Sila,35.7019,4.5472
Srīpur,Sripur,24.2011,90.4843
Kipushi,Kipushi,-11.7625,27.25
Gondiā,Gondia,21.4598,80.195
Zhangmu Touwei,Zhangmu Touwei,22.9149,114.0833
Schaarbeek,Schaarbeek,50.8675,4.3736
Luxembourg,Luxembourg,49.6117,6.1319
Reẖovot,Rehovot,31.8969,34.8167
San Carlos,San Carlos,10.4929,123.4095
São Mateus,Sao Mateus,-18.7158,-39.8589
Dalūpura,Dalupura,28.6004,77.3194
Mogaung,Mogaung,25.3014,96.9417
Ödemiş,Odemis,38.2311,27.9719
Kingston,Kingston,44.3128,-76.4553
San Luis,San Luis,16.2,-89.44
Centro Habana,Centro Habana,23.1333,-82.3833
Zagnanado,Zagnanado,7.2667,2.35
Isahaya,Isahaya,32.85,130.0667
Yakima,Yakima,46.5923,-120.5496
Adonara,Adonara,-8.25,123.15
Talavera,Talavera,15.5839,120.9189
Rustavi,Rustavi,41.5436,45.0117
Carrollton,Carrollton,32.989,-96.8999
San Juan,San Juan,18.81,-71.23
Āwarē,Aware,8.2667,44.15
Naryāi ka Puri,Naryai ka Puri,26.52,78.35
Blitar,Blitar,-8.1,112.15
Racine,Racine,42.7274,-87.8135
Karabük,Karabuk,41.1986,32.6264
Palwal,Palwal,28.1447,77.3255
Ōme,Ome,35.788,139.2758
Chicomba,Chicomba,-14.1333,14.9167
Johnson City,Johnson City,36.3406,-82.3806
Annecy,Annecy,45.916,6.133
Papeete,Papeete,-17.5334,-149.5667
Cubatão,Cubatao,-23.8953,-46.4256
Conselheiro Lafaiete,Conselheiro Lafaiete,-20.66,-43.7858
Ji-Paraná,Ji-Parana,-10.8853,-61.9517
Al Khmissat,Al Khmissat,33.8167,-6.0667
Billings,Billings,45.7891,-108.5526
Jijel,Jijel,36.8167,5.75
Fürth,Furth,49.4667,11
Buea,Buea,4.1667,9.2333
Apopa,Apopa,13.8,-89.1833
Itapipoca,Itapipoca,-3.4939,-39.5789
Spanish Town,Spanish Town,17.9959,-76.9551
Lam Tin,Lam Tin,22.3094,114.2361
Pālghāt,Palghat,10.775,76.651
Atyraū,Atyrau,47.1167,51.8833
Araras,Araras,-22.3572,-47.3844
Maijdi,Maijdi,22.8333,91.1
Kuşadası,Kusadasi,37.8597,27.2597
Vlorë,Vlore,40.4667,19.4833
Quibdó,Quibdo,5.6922,-76.6581
Marand,Marand,38.4331,45.7686
Bassila,Bassila,9.0167,1.6667
Thaton,Thaton,16.9333,97.3667
Zama,Zama,35.4833,139.4
Chittandikavundanūr,Chittandikavundanur,10.6129,76.8508
Iowa City,Iowa City,41.6559,-91.5303
Nanqiaotou,Nanqiaotou,22.7176,113.2918
Shuangcheng,Shuangcheng,45.3503,126.28
Surat Thani,Surat Thani,9.1397,99.3306
Narita,Narita,35.7767,140.3183
Lào Cai,Lao Cai,22.4806,103.975
Trinidad,Trinidad,-14.8292,-64.9014
Innsbruck,Innsbruck,47.2683,11.3933
Kozan,Kozan,37.45,35.8
Angono,Angono,14.5234,121.1536
Silay,Silay,10.8,122.97
Ānand,Anand,22.556,72.951
Jīroft,Jiroft,28.6797,57.7447
City of Isabela,City of Isabela,6.7,121.97
Nantou,Nantou,22.7217,113.2926
Los Guayos,Los Guayos,10.1833,-67.9333
Inezgane,Inezgane,30.3658,-9.5381
Arcahaie,Arcahaie,18.7667,-72.5167
Botād,Botad,22.17,71.67
Abiko,Abiko,35.8667,140.0333
Tabarre,Tabarre,18.5833,-72.2667
Udon Thani,Udon Thani,17.4167,102.75
Baiyashi,Baiyashi,26.4019,111.2864
Lincoln,Lincoln,53.2283,-0.5389
Mojokerto,Mojokerto,-7.4722,112.4336
Dover,Dover,39.161,-75.5202
Onomichi,Onomichi,34.4167,133.2
Lucheng,Lucheng,29.9985,101.9569
Apucarana,Apucarana,-23.5508,-51.4608
Jamundí,Jamundi,3.2667,-76.55
Ergani,Ergani,38.2692,39.7617
Relizane,Relizane,35.7333,0.55
Polokwane,Polokwane,-23.9,29.45
Aaley,Aaley,33.8,35.6
Cili,Cili,29.4225,111.1219
Battambang,Battambang,13.1,103.2
Taldyqorghan,Taldyqorghan,45.0167,78.3667
Huejutla de Reyes,Huejutla de Reyes,21.1333,-98.4167
Bongaigaon,Bongaigaon,26.4769,90.5583
Bellingham,Bellingham,48.7548,-122.469
Mukeriān,Mukerian,31.95,75.62
Zwolle,Zwolle,52.5167,6.1
Girardot,Girardot,4.305,-74.8017
Vespasiano,Vespasiano,-19.6919,-43.9228
Limoges,Limoges,45.8353,1.2625
Charleston,Charleston,38.3484,-81.6322
Ponnagyun,Ponnagyun,20.3342,93.0039
Sukrah,Sukrah,36.8833,10.25
Araruama,Araruama,-22.8728,-42.3428
Çayırova,Cayirova,40.8,29.4167
Hanumāngarh,Hanumangarh,29.58,74.32
Jetpur,Jetpur,21.7542,70.6222
Arcot,Arcot,12.9047,79.3238
Kokubunji,Kokubunji,35.7109,139.4622
Amherst,Amherst,43.0117,-78.757
Kānchrāpāra,Kanchrapara,22.9456,88.4332
Parepare,Parepare,-4.0167,119.6236
Ciénaga,Cienaga,11.0069,-74.25
Sabará,Sabara,-19.8858,-43.8069
Chinguar,Chinguar,-12.55,16.3333
Ferrara,Ferrara,44.8333,11.6167
Antsiranana,Antsiranana,-12.3,49.2833
Tottenham,Tottenham,51.5975,-0.0681
Mansa,Mansa,-11.2,28.8833
Jamaame,Jamaame,0.0667,42.75
Petapa,Petapa,14.5,-90.5667
Mataró,Mataro,41.5333,2.45
Cholula de Rivadabia,Cholula de Rivadabia,19.0633,-98.3064
Idanre,Idanre,7.0922,5.1322
Bamban,Bamban,15.2742,120.5669
Harar,Harar,9.3111,42.1278
Sarhari,Sarhari,26.1,68.4833
Guadalajara de Buga,Guadalajara de Buga,3.9,-76.3019
Dörtyol,Dortyol,36.8428,36.2244
Ulm,Ulm,48.4,9.9833
Bragança,Braganca,-1.0628,-46.7728
Mubi,Mubi,10.2667,13.2667
Guagua,Guagua,14.97,120.63
Lynchburg,Lynchburg,37.4003,-79.1909
Songnim,Songnim,38.7542,125.645
Bat Yam,Bat Yam,32.0167,34.75
Kislovodsk,Kislovodsk,43.9167,42.7167
Ōsaki,Osaki,38.5771,140.9556
Santo Tomas,Santo Tomas,7.53,125.62
Västerås,Vasteras,59.6161,16.5528
Puno,Puno,-15.8433,-70.0236
Hoshangābād,Hoshangabad,22.7475,77.7274
Táriba,Tariba,7.8167,-72.2167
Fengcheng,Fengcheng,37.4313,112.027
Saïda,Saida,34.8333,0.15
Rosario,Rosario,13.846,121.206
Heilbronn,Heilbronn,49.15,9.2167
Chās,Chas,23.63,86.17
Apatzingan de la Constitucion,Apatzingan de la Constitucion,19.0886,-102.3508
Tuaran,Tuaran,6.1833,116.2333
Rudnyy,Rudnyy,52.9667,63.1333
Nefteyugansk,Nefteyugansk,61.0833,72.7
Khanna,Khanna,30.7,76.22
Ahmadpur East,Ahmadpur East,29.1439,71.2592
Wazirabad,Wazirabad,32.4353,74.1142
Santa Clara,Santa Clara,37.3646,-121.968
Avrankou,Avrankou,6.55,2.6667
Vihari,Vihari,30.0419,72.3528
Guasdualito,Guasdualito,7.2467,-70.7292
Mosquera,Mosquera,4.7078,-74.2328
Dongsheng,Dongsheng,22.6228,113.2917
Garut,Garut,-7.2167,107.9
Votorantim,Votorantim,-23.5469,-47.4378
Buôn Hồ,Buon Ho,12.8544,108.2703
Abaji,Abaji,8.4756,6.9433
Salmās,Salmas,38.2028,44.7669
Domodedovo,Domodedovo,55.44,37.7619
Pforzheim,Pforzheim,48.895,8.705
Edremit,Edremit,38.4242,43.2561
Würzburg,Wurzburg,49.7833,9.9333
Jāzān,Jazan,16.8892,42.5611
Norman,Norman,35.2335,-97.3471
Santa Lucía Cotzumalguapa,Santa Lucia Cotzumalguapa,14.35,-91.0167
Guimba,Guimba,15.6606,120.765
Greenville,Greenville,35.5943,-77.376
Simi Valley,Simi Valley,34.2663,-118.749
Latina,Latina,41.4672,12.9036
Zhaozhou,Zhaozhou,37.7527,114.7775
Dessalines,Dessalines,19.2833,-72.5
San Ignacio,San Ignacio,-5.1456,-79.0017
Ciudad Sandino,Ciudad Sandino,12.1655,-86.3579
Allada,Allada,6.65,2.15
Iwakuni,Iwakuni,34.1664,132.2189
Nagda,Nagda,23.4564,75.4131
Bam,Bam,29.0994,58.3436
Opole,Opole,50.6667,17.9333
Kayes,Kayes,14.45,-11.4333
Koforidua,Koforidua,6.0833,-0.25
Seto,Seto,35.2236,137.0842
Ōmiyachō,Omiyacho,35.2221,138.6216
Missérété,Misserete,6.5625,2.5853
Koganei,Koganei,35.6995,139.503
Salerno,Salerno,40.6806,14.7594
Torrejón de Ardoz,Torrejon de Ardoz,40.4614,-3.4978
Saidpur,Saidpur,25.7781,88.8975
Nāḩiyat Khān Banī Sa‘d,Nahiyat Khan Bani Sa`d,33.57,44.5411
Angren,Angren,41.0167,70.1436
Pakokku,Pakokku,21.332,95.0866
Leiria,Leiria,39.75,-8.8
Sertãozinho,Sertaozinho,-21.1381,-47.9906
Hardoī,Hardoi,27.42,80.12
Ñemby,Nemby,-25.3935,-57.5443
Neftekamsk,Neftekamsk,56.1417,54.4667
Kamëz,Kamez,41.3833,19.7667
Bataysk,Bataysk,47.1667,39.7333
Santa Cruz,Santa Cruz,14.5998,120.9802
Ünye,Unye,41.1272,37.2881
Fuyuan,Fuyuan,48.3647,134.3079
Duitama,Duitama,5.8333,-73.0167
Gurabo al Medio,Gurabo al Medio,19.4739,-70.6727
Ajax,Ajax,43.8583,-79.0364
Barcarena Nova,Barcarena Nova,-1.5058,-48.6258
Catabola,Catabola,-12.1167,17.3
Novocheboksarsk,Novocheboksarsk,56.1333,47.5
Ksar El Kebir,Ksar El Kebir,35.009,-5.9
Örebro,Orebro,59.2739,15.2075
My Drarga,My Drarga,30.38,-9.48
Fort Smith,Fort Smith,35.3495,-94.3695
Suhum,Suhum,6.0333,-0.45
Jandira,Jandira,-23.5278,-46.9028
Abilene,Abilene,32.4543,-99.7384
San Juan,San Juan,14.604,121.03
Valinhos,Valinhos,-22.9706,-46.9958
Altamira,Altamira,-3.2028,-52.2058
Guntakal,Guntakal,15.17,77.38
Mary,Mary,37.6,61.8333
Iizuka,Iizuka,33.65,130.6833
Pithampur,Pithampur,22.6197,75.6933
Karatepe,Karatepe,40.7333,29.9667
Wolfsburg,Wolfsburg,52.4231,10.7872
Serpukhov,Serpukhov,54.9167,37.4
Rosetta,Rosetta,31.4044,30.4164
Arecibo,Arecibo,18.4491,-66.7387
Giresun,Giresun,40.9153,38.3894
Kombolcha,Kombolcha,11.0867,39.7367
San Fernando,San Fernando,16.62,120.32
Shchelkovo,Shchelkovo,55.9167,38
Payakumbuh,Payakumbuh,-0.2333,100.6333
Pātan,Patan,23.85,72.125
Bonao,Bonao,18.95,-70.41
Barbacena,Barbacena,-21.2167,-43.7667
Cam Ranh,Cam Ranh,11.9136,109.1369
Zoetermeer,Zoetermeer,52.0667,4.5
Basīrhat,Basirhat,22.6572,88.8942
Resende,Resende,-22.4689,-44.4469
Nzega,Nzega,-4.2169,33.1864
Villa Alemana,Villa Alemana,-33.0422,-71.3733
Gashua,Gashua,12.8681,11.0464
Polatlı,Polatli,39.5842,32.1472
Lewisville,Lewisville,33.0454,-96.9815
Larache,Larache,35.1833,-6.15
Kristiansand,Kristiansand,58.1472,7.9972
Az Zulfī,Az Zulfi,26.2833,44.8
Jilib,Jilib,0.4942,42.7744
Cerro,Cerro,23.0881,-82.395
Hālīsahar,Halisahar,22.9469,88.4184
Magelang,Magelang,-7.4667,110.2167
Jagādhri,Jagadhri,30.168,77.301
Tychy,Tychy,50.1236,18.9867
Salto,Salto,-31.3833,-57.95
Juticalpa,Juticalpa,14.6664,-86.2186
Novomoskovsk,Novomoskovsk,54.0833,38.2167
Jizhou,Jizhou,37.5455,115.5663
Leuwiliang,Leuwiliang,-6.5742,106.632
Koidu,Koidu,8.6439,-10.9717
Guarapari,Guarapari,-20.65,-40.5
Pinsk,Pinsk,52.1153,26.1031
Sunām,Sunam,30.13,75.8
Ouahigouya,Ouahigouya,13.5833,-2.4167
Rishra,Rishra,22.71,88.35
Grand-Bassam,Grand-Bassam,5.2,-3.7333
Jhārsugra,Jharsugra,21.85,84.03
Leeuwarden,Leeuwarden,53.2,5.7833
Pearland,Pearland,29.5581,-95.3218
Bến Tre,Ben Tre,10.2333,106.3833
Lehigh Acres,Lehigh Acres,26.612,-81.6388
Glazoué,Glazoue,7.9736,2.24
Panevėžys,Panevezys,55.7333,24.35
Chinautla,Chinautla,14.7,-90.5
New Mirpur,New Mirpur,33.15,73.7333
Serik,Serik,36.9167,31.1
Chía,Chia,4.85,-74.05
Kenosha,Kenosha,42.5865,-87.8773
Noksan,Noksan,36.2039,127.0847
Bajos de Haina,Bajos de Haina,18.4167,-70.0333
Magalang,Magalang,15.22,120.67
Exeter,Exeter,50.7256,-3.5269
Bimbo,Bimbo,4.2558,18.4042
Pāli,Pali,23.35,81.05
Leiden,Leiden,52.16,4.49
Kadirli,Kadirli,37.3697,36.1
Fugu,Fugu,39.0259,111.0683
Savannakhet,Savannakhet,16.55,104.75
Khrustalnyi,Khrustalnyi,48.1214,38.9453
Kaspiysk,Kaspiysk,42.8803,47.6383
Magangué,Magangue,9.25,-74.7667
Cambridge,Cambridge,52.2053,0.1192
Kirishima,Kirishima,31.7406,130.7631
Cai Lậy,Cai Lay,10.417,106.083
Maicao,Maicao,11.3778,-72.2389
Pobé,Pobe,6.9667,2.6833
Derbent,Derbent,42.05,48.3
Giugliano in Campania,Giugliano in Campania,40.9333,14.2
Pervouralsk,Pervouralsk,56.9167,59.9333
Algeciras,Algeciras,36.1275,-5.4539
Paleng,Paleng,-1.4,123.1667
Santa Cruz,Santa Cruz,14.28,121.42
Akçaabat,Akcaabat,41.0167,39.55
Djidja,Djidja,7.3333,1.9333
Dūmā,Duma,33.5711,36.4011
Longtian,Longtian,24.3512,114.1293
Seaside,Seaside,36.6224,-121.8199
Punta Arenas,Punta Arenas,-53.1667,-70.9333
Itaituba,Itaituba,-4.2758,-55.9839
Burlington,Burlington,44.4876,-73.2316
Três Lagoas,Tres Lagoas,-20.7511,-51.6783
Nāndgaon,Nandgaon,20.307,74.657
Orizaba,Orizaba,18.85,-97.1
Bento Gonçalves,Bento Goncalves,-29.1708,-51.5189
Honmachi,Honmachi,32.5,130.6
Baraki,Baraki,36.6667,3.1
Arvada,Arvada,39.832,-105.151
Alwāl,Alwal,17.5047,78.5038
Gapan,Gapan,15.3122,120.9489
Kaya,Kaya,13.0833,-1.0833
Ed Damer,Ed Damer,17.59,33.96
Munch’ŏn,Munch'on,39.259,127.356
Gexianzhuang,Gexianzhuang,37.0694,115.6591
Kilifi,Kilifi,-3.6333,39.85
Zacatecas,Zacatecas,22.7736,-102.5736
Romford,Romford,51.5768,0.1801
Dimāpur,Dimapur,25.92,93.73
Patnos,Patnos,39.2358,42.8686
Shiyan,Shiyan,23.1251,113.8633
Pati,Pati,-6.7415,111.0347
Kâhta,Kahta,37.7803,38.6217
Yuanlin,Yuanlin,23.9611,120.5736
Bayawan,Bayawan,9.37,122.8
Machiques,Machiques,10.0667,-72.5667
Hoima,Hoima,1.4319,31.3525
San Pedro Garza García,San Pedro Garza Garcia,25.6667,-100.3
Bayan Lepas,Bayan Lepas,5.2833,100.2667
Ciudad Hidalgo,Ciudad Hidalgo,19.6917,-100.5536
Behbahān,Behbahan,30.5942,50.2433
Itatiba,Itatiba,-23.0058,-46.8389
Cagua,Cagua,10.1875,-67.4611
Barretos,Barretos,-20.5569,-48.5678
Ise,Ise,34.4833,136.7167
Puerto Cortés,Puerto Cortes,15.8833,-87.95
Maina,Maina,13.4692,144.7332
Indramayu,Indramayu,-6.3528,108.3242
Cherkessk,Cherkessk,44.2167,42.05
Tam Kỳ,Tam Ky,15.5667,108.4833
Uruma,Uruma,26.3792,127.8575
Sarangāpuram,Sarangapuram,18.9447,78.9936
Mufulira,Mufulira,-12.5356,28.2419
Waldorf,Waldorf,38.6085,-76.9194
Ereğli,Eregli,41.2792,31.4208
Independence,Independence,39.0871,-94.3501
Ciudad Ojeda,Ciudad Ojeda,10.2,-71.3
Bhadrakh,Bhadrakh,21.0545,86.5156
León,Leon,42.6056,-5.57
Gyumri,Gyumri,40.7894,43.8475
Dharmavaram,Dharmavaram,14.43,77.72
Rochester,Rochester,44.0154,-92.478
Colchester,Colchester,51.8917,0.903
Monza,Monza,45.5836,9.2736
Sivaganga,Sivaganga,9.8433,78.4809
Chinandega,Chinandega,12.6167,-87.15
Hội An,Hoi An,15.8833,108.3333
Logan,Logan,41.7399,-111.8422
Farīdpur,Faridpur,23.602,89.833
Springs,Springs,-26.2547,28.4428
Dorūd,Dorud,33.4994,49.0531
Kashiwara,Kashiwara,34.5167,135.8
Kuopio,Kuopio,62.8925,27.6783
Ondjiva,Ondjiva,-17.0667,15.7333
Alberton,Alberton,-26.2672,28.1219
Temperley,Temperley,-34.7667,-58.3833
Harlingen,Harlingen,26.1916,-97.6977
Waterloo,Waterloo,43.4667,-80.5167
Dordrecht,Dordrecht,51.7958,4.6783
Kamalia,Kamalia,30.7333,72.65
Berkeley,Berkeley,37.8722,-122.276
Tsuruoka,Tsuruoka,38.7272,139.8267
Lianhe,Lianhe,47.1314,129.2906
Ar Rass,Ar Rass,25.8667,43.5
Hòa Bình,Hoa Binh,20.8133,105.3383
Doğubayazıt,Dogubayazit,39.5472,44.0833
Port-de-Paix,Port-de-Paix,19.95,-72.8333
Upington,Upington,-28.45,21.25
Wuling,Wuling,39.4421,114.23
Samandağ,Samandag,36.085,35.9806
Chơn Thành,Chon Thanh,11.4292,106.6572
Puruliya,Puruliya,23.34,86.36
Mīt Ghamr,Mit Ghamr,30.7167,31.25
Tabuk,Tabuk,17.4069,121.4425
Kırıkhan,Kirikhan,36.4975,36.3608
Sassari,Sassari,40.725,8.5586
Ghazīpur,Ghazipur,25.58,83.57
Ch’ungmu,Ch'ungmu,34.8333,128.4167
Apartadó,Apartado,7.8833,-76.6333
Tumen,Tumen,42.9667,129.85
Thành Phố Uông Bí,Thanh Pho Uong Bi,21.0356,106.7644
Jīma,Jima,7.6667,36.8333
Genhe,Genhe,50.7833,121.5167
Navojoa,Navojoa,27.0813,-109.4461
Porlamar,Porlamar,10.95,-63.85
Anderlecht,Anderlecht,50.8333,4.3333
Metz,Metz,49.1203,6.1778
Winterveld,Winterveld,-25.42,27.949
Renala Khurd,Renala Khurd,30.8833,73.6
Chilapa de Álvarez,Chilapa de Alvarez,17.5944,-99.1778
Coatepeque,Coatepeque,14.7,-91.8667
Bagaha,Bagaha,27.0992,84.09
Gudiyāttam,Gudiyattam,12.9476,78.87
Mahuva,Mahuva,21.0833,71.8
Catchiungo,Catchiungo,-12.5667,16.2333
Fier,Fier,40.725,19.5572
Clovis,Clovis,36.8278,-119.683
Kotamobagu,Kotamobagu,0.7333,124.3167
Gurdāspur,Gurdaspur,32.0333,75.4
Kỳ Anh,Ky Anh,18.0678,106.2967
Kot Addu,Kot Addu,30.4664,70.9656
Round Rock,Round Rock,30.527,-97.6642
Barcelos,Barcelos,41.5167,-8.6167
Pueblo,Pueblo,38.2701,-104.6114
Ramos Mejía,Ramos Mejia,-34.65,-58.5667
High Wycombe,High Wycombe,51.6287,-0.7482
Gemlik,Gemlik,40.4317,29.1561
Temple,Temple,31.1068,-97.3891
Söke,Soke,37.7508,27.4103
